textID,selected_text,processed_text,sentiment_score,sentiment_label,sentiment_encoded
a5abb95859,Happy,happy,0.8,positive,1
e32bcc9304,http://skipall.com/8p.png  The come apart easy enough,come apart easy enough,0.21666666666666667,positive,1
f4e8990f70,sadly,sadly,-0.5,negative,0
2f9f6f89cd, Tell X to email me pics! OfficialShew,tell x email pic officialshew,0.0,neutral,2
a86d48a430,Heaos keen for next weekend.        Mummy. <3,heaos keen next weekend mummy 3,0.5,positive,1
1e2e4371a9,i hate stupid boys! arrgh,hate stupid boy arrgh,-0.8999999999999999,negative,0
dd3dbdf77e, hi Ms. Fussy  *waves*,hi m fussy wave,0.0,neutral,2
8d4c510735, I hope you didn`t take that quote personally!! I`ve been throwing them out here and there all day-guess I shoulda waited a bit,hope didnt take quote personally ive throwing dayguess shoulda waited bit,0.0,neutral,2
4ea8274298,at `s with ,,0.0,neutral,2
b521edea57,great,great,0.8,positive,1
a74b7578a5,"You spelled my name wrong, but message received   http://tinyurl.com/krw9p3",spelled name wrong message received,-0.5,negative,0
173738ce2a, email those pics on ur labtop to me...  I wana put one of them as my background!  http://myloc.me/21DS,email pic ur labtop wana put one background,0.0,neutral,2
674bb5ca74,British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as part of sprout seaso.. http://tinyurl.com/c7kvb6,british expat tweet tommy giant sprout especially fly part sprout seaso,0.2,positive,1
6e424d5ccf," and Im just going into work... if we were married, we wud never see each other",im going work married wud never see,0.0625,positive,1
d4305524e2,Weird!,weird,-0.625,negative,0
e71ac19463,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there`s a camera in my hand",sleepover nobody stop there camera hand,0.0,neutral,2
ab464f70e6,I wish it would rain...but it won`t,wish would rainbut wont,0.0,neutral,2
d546f8c422,Amazing,amazing,0.6000000000000001,positive,1
bab26fdc24,wtf,wtf,-0.5,negative,0
4f0c1d97c4,I should have know that 'extra hand' comment would cause trouble...  About to upload House Music and Beyond Vol. 3,know extra hand comment would cause trouble upload house music beyond vol 3,-0.1,negative,0
24a7c7e988,"Going to i don`t know where with taylor,dolton,jacob, chris and my sister.",going dont know taylordoltonjacob chris sister,0.0,neutral,2
b7b0f4fb71,Just got back from a run & I`m feeling grrrrrreeeeeaat!!!,got back run im feeling grrrrrreeeeeaat,0.0,neutral,2
6957e5f1bf, How come?,come,0.0,neutral,2
ee87e14bee,yes  and i want you to keep going if you would ;),yes want keep going would,0.25,positive,1
0f9b915617,Sunburn ouch,sunburn ouch,0.0,neutral,2
f3afed1887,Fun times,fun time,0.3,positive,1
51d74124da,not a good thing...,good thing,-0.35,negative,0
bcd831b113,I really wish I could be there.,really wish could,0.2,positive,1
f39c65d9ef, hahaha omg i only got 3 hrs of sleep,hahaha omg got 3 hr sleep,0.1,positive,1
1a9933a4fe,- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!,love make happy,1.0,positive,1
c4453ff2b8,Thanks,thanks,0.2,positive,1
a3f0f32135,Arrrr better half made me brekkie in bed. Weather not 2 gud in Black Country 2day but we won`t let it put the dampers on our planned bbq,arrrr better half made brekkie bed weather 2 gud black country 2day wont let put damper planned bbq,0.05555555555555557,positive,1
f433396b44,wish,wish,0.0,neutral,2
6388c670c6,Their loss.,loss,0.0,neutral,2
bc3032341b,i`m sad...i`ll miss you grandma angie.. you were always like a 3rd grandma to me..,im sadill miss grandma angie always like 3rd grandma,0.0,neutral,2
b7c1a22a62, OHHHH THAT REMINDS ME. I know it`s not one of yours.... can you send me some of my toothpaste?,ohhhh reminds know one send toothpaste,0.0,neutral,2
ca66e5e4b6,cute!,cute,0.625,positive,1
be16255b41,Wake Up..... Please.,wake please,0.0,neutral,2
8fa75341d4,good,good,0.7,positive,1
d147a9feb1," really... I`m an alumnus, and I don`t know myself! and we didn`t have Macs yet when I was there...",really im alumnus dont know didnt mac yet,0.25,positive,1
afc17894d4, im sorry,im sorry,-0.5,negative,0
03b569041c, It rained here too,rained,0.0,neutral,2
ea5c577cb7,form,form,0.0,neutral,2
9891da8fff,nt fair.,nt fair,0.7,positive,1
5f42a2d026, no way to comment on site unless you are a member,way comment site unless member,0.0,neutral,2
d3a576d221," you asked about my SF schedule, dahling...maybe next time",asked sf schedule dahlingmaybe next time,0.0,neutral,2
eea9145f1b,ack!,ack,0.0,neutral,2
49ec0f5742,"thx for ur msg, so awesome!",thx ur msg awesome,1.0,positive,1
7b65e54ea9,Why does Urban Outfitters taunt me with amazing clothing that`s way too expensive.,urban outfitter taunt amazing clothing thats way expensive,0.03333333333333336,neutral,2
80832ca578,Glad,glad,0.5,positive,1
be226efbd2, and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,gon na ask wanted go club hidden house sat night hehe,-0.16666666666666666,negative,0
0b581d3f9f, Headed back to Baltimore tonight,headed back baltimore tonight,0.0,neutral,2
1973abbb06," I`ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don`t like getting up early",ive well thx getting early morning meeting wondering agreed dont like getting early,0.1,positive,1
7c6b2e810a, Writing or making sense ?,writing making sense,0.0,neutral,2
ab07a3fe36,My hands hurt,hand hurt,0.0,neutral,2
b8d1e767b2,I feel lousier after playing those.,feel lousier playing,0.0,neutral,2
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,laughed loud bus reading statement ethic people moved away,0.39999999999999997,positive,1
d109999477, can you play I Wish by Jordan Knight,play wish jordan knight,0.0,neutral,2
cf64d19714,love,love,0.5,positive,1
cc153c2a35,ordered my new shirt,ordered new shirt,0.13636363636363635,positive,1
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,pretty soon gon na unfollow word cut quickly growing habit love challenge,0.40277777777777773,positive,1
f46d274a8b,die,die,0.0,neutral,2
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,cant find shoe hope bad itll get 2nite im happy,-0.04999999999999993,neutral,2
ab52225ed8,hate,hate,-0.8,negative,0
f40d533a23,got all A`s,got,0.0,neutral,2
c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",know told didnt want stay home lied really want stay home,0.2,positive,1
f23c1c4255, not happy,happy,-0.4,negative,0
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don`t believe me,gaba haha think let topic drop quick poll would settle matter dont believe,0.26666666666666666,positive,1
02624773ca,wish,wish,0.0,neutral,2
31a107dbcf,But on the bright side...no school,bright sideno school,0.7000000000000001,positive,1
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,must viewed picture saturday morning milling time x,0.0,neutral,2
51313cb3fd,is listening & watching both my boys on Guitar Heroes,listening watching boy guitar hero,0.0,neutral,2
42ebd9099d,fast food ****,fast food,0.2,positive,1
6ac3031bc9,I hate not getting e-mail`s  going to do other stuff now...ice my toe (long,hate getting email going stuff nowice toe long,-0.325,negative,0
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,rockstar umm bout emaint get 2 see da game see dey survived anotha game da series due notin lebron im guessin,-0.30833333333333335,negative,0
6e41749ac7,hey  i tried callin u but it wont let me,hey tried callin u wont let,0.0,neutral,2
98f836e4b6,depressed,depressed,0.0,neutral,2
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,home form schoolits long weekend ppl would happy im notim still mad sad,0.025,neutral,2
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,life exciting today someone close mardy bum starting rub,0.16666666666666666,positive,1
58272bcdb4,misses Nanny.,miss nanny,0.0,neutral,2
5ded2a1364,_Allison Catch you later Terry....,allison catch later terry,0.0,neutral,2
6612e42b28,Kyle is Cody`s wee bro!,kyle cody wee bro,0.0,neutral,2
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",oh understand french well maybe exxagerated little bit lol want least 12 year exp,0.012500000000000011,neutral,2
980578403b, pea plants!,pea plant,0.0,neutral,2
de0673a07d,fun,fun,0.3,positive,1
dc0f5bca14,At anthony`s for prom.,anthony prom,0.0,neutral,2
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",home day scale one ten 8 feel old compare haha cute,0.2,positive,1
36f885a911,freaking,freaking,0.0,neutral,2
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",im ok 15 year old going 35 driving crazy come territory guess,0.0,neutral,2
8b0054a807,Poor,poor,-0.4,negative,0
4bc7d627ad," Yes, have to be right for church",yes right church,0.2857142857142857,positive,1
6bdd5e9d7e,Trying to find someone to go to the mall with.,trying find someone go mall,0.0,neutral,2
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,dhellohannah5 please follow need follower haha,0.35,positive,1
4987043fd4,awful..,awful,-1.0,negative,0
e7f2b44a1f,forgot,forgot,0.0,neutral,2
cc53e85d21,Proud,proud,0.8,positive,1
9508bfc99f,feels sick to my stomach and idkk whyy,feel sick stomach idkk whyy,-0.7142857142857143,negative,0
3ba9e80d1d,Off to work I go,work go,0.0,neutral,2
300c739684,cute,cute,0.5,positive,1
e056f0a268," Hey bud, we just shot you an email",hey bud shot email,0.0,neutral,2
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",good yeah fine thanks dreading history tomorrow mood hyperactive 20 year old lmao,0.47916666666666663,positive,1
887e90ff88,sorry,sorry,-0.5,negative,0
047abbd04e,I know. Im just kidding,know im kidding,0.0,neutral,2
b6d5af9406,hate,hate,-0.8,negative,0
fd34ad6207,round 2,round 2,-0.2,negative,0
278c0dceeb,hate,hate,-0.8,negative,0
b6f66e0621,Still worth watching.,still worth watching,0.3,positive,1
1853fae31c, Tis me SharonP...,ti sharonp,0.0,neutral,2
87c799a397,miss,miss,0.0,neutral,2
4bc4d97503,****,,0.0,neutral,2
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,missing fun army eclipse 3 sarmy sarmy sarmy,0.04999999999999999,neutral,2
0fe8023456,WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,head feel like surface sun underneath beaver pelt,0.0,neutral,2
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn`t happen,loved drag hell upyeah spend day studying plan didnt happen,0.3,positive,1
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,forgot much like song,0.2,positive,1
5f91766356, aww... me too,aww,0.3,positive,1
62c9a90f1d,Having a cup of tea,cup tea,0.0,neutral,2
2d5b920414, I`ll have to wait for the YouTube links,ill wait youtube link,0.0,neutral,2
b96b9ecc3c,great!,great,1.0,positive,1
a0e8168015,"Going to twitter in english, for my foreign followers",going twitter english foreign follower,-0.0625,negative,0
4f9ee6208c,_city tell brandon I said hi!!,city tell brandon said hi,0.0,neutral,2
e5339e66dc,love,love,0.5,positive,1
7811012154,Not made it to work,made work,0.0,neutral,2
2d361cdd4d, I have it.  Hehehehe u want the torrent?,hehehehe u want torrent,0.0,neutral,2
eeb047e369,On way back home after a crazy night on the coast,way back home crazy night coast,-0.3,negative,0
f7378bc34c,hurts,hurt,0.0,neutral,2
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He`s dreeaamy  Yup, my crushed spirit is on the mend.",wow hugh jackman totally bulked wolverine moviebut helloooo nurse he dreeaamy yup crushed spirit mend,0.0,neutral,2
2983528f77,_amr i`m here  haha,amr im haha,0.2,positive,1
4bb00e884a,depressed,depressed,0.0,neutral,2
4e4e9c3802,The rain outside motivates me to sleep.,rain outside motivates sleep,0.0,neutral,2
fc6128f4e5,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh",ok spent like ï¿½50 soundtrack galaxy class starship eve online sigh,0.2,positive,1
bed26c1d7f,love,love,0.5,positive,1
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",wow bed comfy nap much short getting work want,0.10000000000000002,positive,1
61eae11e5e,amusing ....,amusing,0.6,positive,1
536116702e,"good,",good,0.7,positive,1
1ee5496252, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,lived usa would gotto 2 go 106 park aunty life nyc bronx grrr,-0.7,negative,0
baeb21b26f,"**** these nig*s is all on me, but they won`t get this...'Not without a check!",nigs wont get thisnot without check,0.0,neutral,2
d8f4aefacc,SFTW & pot of tea,sftw pot tea,0.0,neutral,2
1f7717fc7a,thanks,thanks,0.2,positive,1
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,looked absolutely beautiful elegant,0.675,positive,1
eba3cee9be,"Thank you so much Natalie, hope u are well",thank much natalie hope u well,0.2,positive,1
a5e47d75c0," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",please send youtube link erin watched cooking didnt get see cowboy,0.5,positive,1
10b36df3e0,unfortunately.,unfortunately,-0.5,negative,0
c027e514d7,Early morning walkies really aren`t my thing... at least it`s vaguely warm,early morning walkies really arent thing least vaguely warm,0.15000000000000002,positive,1
3dbb8c1489,obsessed,obsessed,-0.5,negative,0
b8c518e02d, Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,good price bulk sm premium sm,0.7,positive,1
eeff416e05,is heading in to London to meet with  and  let us know if you`re about  still not sure what time we`re meeting.....,heading london meet let u know youre still sure time meeting,-0.25,negative,0
a267dfc19a," Actually, the post shows they know what happens when you overflow...",actually post show know happens overflow,0.0,neutral,2
3d1d381278,What`s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,whats worse fever sore throat cancelling trip see little bro fever sore throat,-0.29375,negative,0
8d36ad290b, The Case of the Gigolo`s Picolo?,case gigolo picolo,0.0,neutral,2
bf6727bf27,_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? ****,92 yeah im okayy lot happening anyone special moment,0.35714285714285715,positive,1
3864a39777,reconnecting with amadeus and friends,reconnecting amadeus friend,0.0,neutral,2
e84aa8b193,Sad,sad,-0.5,negative,0
defc8b34af," black is good... tight, or should I say too tight, not so good.",black good tight say tight good,0.17523809523809522,positive,1
4e43ad756c, Aw it says the pic doesn`t exist anymore,aw say pic doesnt exist anymore,0.0,neutral,2
0f22984306,"Today,",today,0.0,neutral,2
ee9eaed59b,is eating chocolate ready break,eating chocolate ready break,0.2,positive,1
6dc625db0d,yay!,yay,0.0,neutral,2
671f6900a9,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc,testing ymtumbkr iphone,0.0,neutral,2
0e0424c9bd,home alone and no one left me any gummy bears,home alone one left gummy bear,0.0,neutral,2
e6c2edcb0b,i had fun...,fun,0.3,positive,1
9b210c4a6f, Haha...YAY!!! I`M CURED!!!!,hahayay im cured,0.0,neutral,2
4d461bba2e,I guess she`s not the type of songwriter who dreams the great ones.,guess shes type songwriter dream great one,0.8,positive,1
b733d36b6e, I know...  it`s already been two weeks!,know already two week,0.0,neutral,2
68c674acdb,"Sick, sick, sick. This sucks.",sick sick sick suck,-0.6107142857142857,negative,0
6cadda7b98,amazing,amazing,0.6000000000000001,positive,1
79a28b1ac7, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,ooh thats early start ive got bed planned timehaloveyoujonesy,0.1,positive,1
92d94fa045," It`s allright pastor, jiayou for the book!!",allright pastor jiayou book,0.0,neutral,2
05a1b09ce9,Booo my best friend is leavin for the weekend. What ever will I do without her??,booo best friend leavin weekend ever without,1.0,positive,1
e6b01d5777,OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can`t breathe!  <3 <3,oh god oh god oh god new supernatural start tonight new sam dean oh god cant breathe 3 3,0.5222064393939394,positive,1
2c4b87059b,is never around for the sl100 quiz   I want water park tickets waaaa,never around sl100 quiz want water park ticket waaaa,0.0,neutral,2
8c5e613c41,confused.,confused,-0.4,negative,0
6c31bc1182,excited,excited,0.375,positive,1
5f4e052208, Doing a Rainbow and Unicorn film then?  #48hours,rainbow unicorn film 48hours,0.0,neutral,2
8485d5828e,i keep reading contracts as cataracts... Someone should bring me panera,keep reading contract cataract someone bring panera,0.0,neutral,2
3735770b07,Guess who has internet at her house? *raises hand* And it`s not dial up.,guess internet house raise hand dial,0.0,neutral,2
4c395ff61b,cancelled,cancelled,0.0,neutral,2
cb673d84af,UGH,ugh,0.0,neutral,2
4ad37ac5b7, Are y`all coming out today??? We could go to the graveyard!!  HOORAYY!!!!!,yall coming today could go graveyard hoorayy,0.0,neutral,2
929b5c888c,my hair won`t turn whiiite,hair wont turn whiiite,0.0,neutral,2
fa959f2dd3,unfortunately,unfortunately,-0.5,negative,0
78d89e7c64, Yeah prbly pickin up songs for SingStar. Haven`t checked the last few store updates. And dunno that Cranberries song.,yeah prbly pickin song singstar havent checked last store update dunno cranberry song,-0.1,negative,0
127ee02f19,tonight was a very bad night,tonight bad night,-0.9099999999999998,negative,0
f6c69d962e, Bristol`s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,bristol ish love brunch sunday ruth chris good got sick,0.16190476190476188,positive,1
4a653d8227,congratulations,congratulation,0.0,neutral,2
35eb97a484,wouldn`t,wouldnt,0.0,neutral,2
55441697a6,is SOOOOO hungry right now! Should`ve eaten before this wedding.,sooooo hungry right shouldve eaten wedding,0.3571428571428571,positive,1
49a1fc4061,welcome,welcome,0.8,positive,1
2e49927901,Happy,happy,0.8,positive,1
f85c7e5ead,fail.,fail,-0.5,negative,0
6033018ee4,weird,weird,-0.5,negative,0
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",yayayyayayay toy story 3 coming june 18 2010 though,0.0,neutral,2
7069dd2486,hard,hard,-0.2916666666666667,negative,0
7a78bcf308,stuck,stuck,0.0,neutral,2
894e948ead,you care for animals.,care animal,0.0,neutral,2
fa89412e2a,ROCKS,rock,0.0,neutral,2
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I`m not very impressed. It`s nice, but it`s not really for me",google wave presentation im impressed nice really,0.038461538461538464,neutral,2
0d77390e74,"same to you bud. Kudos on your hardcore gym training, it`s a great lifechanging experience, keep it up!!!",bud kudos hardcore gym training great lifechanging experience keep,0.5,positive,1
8f3fc77f66,    - brief interruption- brb. goodnight if i don`t catch u again later. gotta ck something,brief interruption brb goodnight dont catch u later got ta ck something,0.0,neutral,2
df0f568747,I still miss him... And i dont think he`s coming back,still miss dont think he coming back,0.0,neutral,2
67a5d0a19c,So proud of u man.,proud u man,0.8,positive,1
0435d42f80,MAD AS HELL!,mad hell,-0.78125,negative,0
1e633e1874, you didnt include Taylor in the 'Follow Friday',didnt include taylor follow friday,0.0,neutral,2
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,got new silverstein cd aha amazing highly recomend,0.2987878787878788,positive,1
0b8b37ba52,chris came over for exactly one hour  i moped around after he left and ended up falling asleep.,chris came exactly one hour moped around left ended falling asleep,0.125,positive,1
aeb0593edf,i`m a bum today,im bum today,0.0,neutral,2
e09f5b6b95,went to the cd store to search for the cd. But,went cd store search cd,0.0,neutral,2
f60dbc9737,wish,wish,0.0,neutral,2
e0e9cb3902,<----------- is listening the **** out of Lamb of God,listening lamb god,0.0,neutral,2
3ec9a1578c,Spilled chocolate milk in my car,spilled chocolate milk car,0.0,neutral,2
349251e2a4," my hubby.  promised job promotion so we didn`t move, signed a new lease n they withdrew the promotion...",hubby promised job promotion didnt move signed new lease n withdrew promotion,0.13636363636363635,positive,1
07c4438a0a, plus I just deposited tax return cheque but for first time in 7+ years it didn`t clear immediately,plus deposited tax return cheque first time 7 year didnt clear immediately,0.175,positive,1
441e2a5a82,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,love getting gift mail wonderful friend back home miss myrtle beach much little homesick today,0.3025,positive,1
09140327f6,tomorrow is going to be sooo awkward & embarassing. lights & sounds last night was awesome,tomorrow going sooo awkward embarassing light sound last night awesome,0.13333333333333333,positive,1
2fadf73014,Still feeling weird about my ex and her engagement.,still feeling weird ex engagement,-0.5,negative,0
ef5ba215b6,"a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n",band hawaii sublime sound sublime hater move along,0.4,positive,1
440e8fc447,Hockey was so fukinï¿½ good  **** you hole! xD,hockey fukinï¿½ good hole xd,0.875,positive,1
7eb1620dec,Shop smart.,shop smart,0.21428571428571427,positive,1
bdc7de6846," yes, that`s what I meant... I don`t have anything to turn it into Hirigana, though.",yes thats meant dont anything turn hirigana though,0.0,neutral,2
d2565af489,good,good,0.7,positive,1
4ed4f2fce6,caught tweets,caught tweet,0.0,neutral,2
ecc58c9428,off to lunch with all the people from aikido,lunch people aikido,0.0,neutral,2
915ce84b4b, Too bad I can`t come!  Enjoy urself tho.,bad cant come enjoy urself tho,-0.23749999999999988,negative,0
4d194d770c,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,watching et today 3 supposed clip new moon hating drag hell,0.3454545454545454,positive,1
eed1736183,hard,hard,-0.2916666666666667,negative,0
13ca815d01, me to mi sausage,mi sausage,0.0,neutral,2
48a90031bd,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo",got sniffle got kid hubby left work sydney weekend boo hoo,0.0,neutral,2
1c14b45cee," house probably resembling your kind of heaven no?  maybe Ciaran`s angels have moved in with you, hence inability to locate!",house probably resembling kind heaven maybe ciarans angel moved hence inability locate,0.75,positive,1
242de9277c,Good,good,0.7,positive,1
b287d39fb3,hope,hope,0.0,neutral,2
0986073590,"Actually, I think I`ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",actually think ill upset lost data cake mania 3 pretty far game,0.09,positive,1
081ac56240,Boo....Up DLP is sold out for 8:30,booup dlp sold 830,0.0,neutral,2
095410237d,"It was AMAZING! Seriously, so good. The entire cast was excellent,",amazing seriously good entire cast excellent,0.6125,positive,1
3cf6817f75,miss,miss,0.0,neutral,2
edd38781e4,Its seriously quiet and lonely here without Bunny,seriously quiet lonely without bunny,-0.04999999999999999,neutral,2
d664f99182,ROTC brought a climbing wall to work for coworkers to try and climb if they wanted.  I forgot my climbing shoes at home today.,rotc brought climbing wall work coworkers try climb wanted forgot climbing shoe home today,0.0,neutral,2
e8ddfa3959,OK. break over. Back to the books. Have fun lovelies!  ?,ok break back book fun lovely,0.2916666666666667,positive,1
502aa24ca7,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,downing glass ginger ale relishing early evening bed said lifetime,0.1,positive,1
3861b033fb,Watching fireworks off the Bay bridge.,watching firework bay bridge,0.0,neutral,2
86a28f67e9,_x Yepp.  Do you Like Dylan or Cole Better?,x yepp like dylan cole better,0.5,positive,1
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,still freakin missing game jonasnewsongs,-0.490625,negative,0
8d138ab15b," yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here",yeah still totally high 60 soooo notlooking forward aug sept,0.08,positive,1
9e8665abc5,Dang  I left my Rolando`s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,dang left rolandos dinner leftover home knew put shop fridge last night left downtown,0.0,neutral,2
d4623c0bd6, no worries,worry,0.0,neutral,2
75ca238abe,sad,sad,-0.5,negative,0
ec8507eef4,Thanks,thanks,0.2,positive,1
65c1831198, if you`re watching this...I love you.' I almost died. But now...SHE MEANS NOTHING!,youre watching thisi love almost died nowshe mean nothing,0.625,positive,1
dcb745bcf2,woke up an hour early just to study for        a test,woke hour early study test,0.1,positive,1
cb1a68137c, They open at 9 a.m.   And I hope to be there shortly after that.   No guarantees for me though!,open 9 hope shortly guarantee though,0.0,neutral,2
a4d578eeb1,"Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660",work boo pinups playing uncommon ground wednesday night 9 pm 1401 w devon ave chicago 60660,1.0,positive,1
64cf7657b9,has just got out the shower,got shower,0.0,neutral,2
650fcedd22,he`s back! meeting him in 40 mins,he back meeting 40 min,0.0,neutral,2
0e0b4a2960, Even IE8 would be better,even ie8 would better,0.5,positive,1
106a999786," It is, Pinkwind is a thing from Vanessa`s dad. And My sister made me that SN in the 4th grade",pinkwind thing vanessa dad sister made sn 4th grade,0.0,neutral,2
6c18eab109,I cant change my profile picture on Facebook,cant change profile picture facebook,0.0,neutral,2
d792349406, she lookd soo freaked out!!poor wee thing,lookd soo freaked outpoor wee thing,0.0,neutral,2
dbdbe24969,omgoodness FINALLY back from dinner with the fam bam!,omgoodness finally back dinner fam bam,0.0,neutral,2
5a3c9bf459,was just about to try and  dl the sims 3 but realize my pc don`t meet the standard requirements  i need new pc lol!!!,try dl sims 3 realize pc dont meet standard requirement need new pc lol,0.37878787878787873,positive,1
f61861742c,happy,happy,0.8,positive,1
2a69a25949,Don`t Chase Me - Shea Fisher download it,dont chase shea fisher download,0.0,neutral,2
8d02587ab0,"Hmm...Whilst, walking through the city I received an inviataion into an SUV Limo via some prom fellows... Don`t they have dates? Oh boys!",hmmwhilst walking city received inviataion suv limo via prom fellow dont date oh boy,0.0,neutral,2
6940969fb4,"sickkk,",sickkk,0.0,neutral,2
06aaa8e680,At an 80``S retro prom wishing HE was here to dance with!  I`m gonna miss his great dancing 2nite  but still having a blast & a few drinks,80 retro prom wishing dance im gon na miss great dancing 2nite still blast drink,0.30000000000000004,positive,1
f4052e9331,why i chose iphone   http://tr.im/kpaE,chose iphone,0.0,neutral,2
35f539ffa8,crying,cry,-0.2,negative,0
736f2bd7b6,Adams morgannnn for jumbo slice,adam morgannnn jumbo slice,0.0,neutral,2
35e15c616c,_Bloody_Poet What`s the matter?,bloodypoet whats matter,0.0,neutral,2
4104064854, has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,name label picture hadnt added took picture,0.0,neutral,2
d5c25dbc63,  still need to see that movie ! I am all about vampires,still need see movie vampire,0.0,neutral,2
34b7f333cb,Have a happy Friday and weekend everyone .. TGIF for me is nothing,happy friday weekend everyone tgif nothing,0.8,positive,1
bdf9453e5e," Yeah, I`ve seen that before, funny   *Hey honey, Jill just sent me a **** in a box*",yeah ive seen funny hey honey jill sent box,0.25,positive,1
6c409292ce, - JT on SNL tonight.,jt snl tonight,0.0,neutral,2
ee89b16825,perfect,perfect,1.0,positive,1
9f0147e874,is going to sleep. Tomorrow Exam Review,going sleep tomorrow exam review,0.0,neutral,2
1962233e5d,"I feel sad and sick,",feel sad sick,-0.6071428571428572,negative,0
f2d120c26e,Missing,missing,-0.2,negative,0
10c841e57b,anyone got an FFE account? if so.. add me,anyone got ffe account add,0.0,neutral,2
5aa568e0a4," I`ll be one of your 'groovy guys' any time, shortie short  #photofollows",ill one groovy guy time shortie short photofollows,0.0,neutral,2
2c9aebcb01,**** all weekend,weekend,0.0,neutral,2
101a8b583a,Not Good,good,-0.35,negative,0
e01eb1cf88,snuck,snuck,0.0,neutral,2
7017d6c8cf,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look.",downloaded ton stunning beautiful wallpaper wwwinterfaceliftcom go look,0.675,positive,1
4793312f15,this one goes out to Jimmy Fallon and Justin Timberlake...doin` their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,one go jimmy fallon justin timberlakedoin gibb bros show snl,0.0,neutral,2
ed539778c1,"to be really really... not bored but bad, i won`t know the news  but thats ok. BRB x",really really bored bad wont know news thats ok brb x,0.06250000000000004,positive,1
