textID,selected_text,processed_text,sentiment,sentiment_label
a267c3e874, We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine,alexander 3 course dinner wearing someone elses red wine,0.0,neutral
c6e5884baa,Nice days like this make me miss Alki,nice day like make miss alki,0.6,positive
b1ddb9811e,_Fizz he`s really not into new people  I dunno em but he said he`d try,really new people dunno em said try,0.018181818181818174,neutral
e30721df0d,At the  concert! I hope  makes a guest appearance,concert hope make guest appearance,0.0,neutral
ac4a84a76c,I miss him,miss,0.0,neutral
959c593450,afraid,afraid,-0.6,negative
f20074e0d0,thanks,thanks,0.2,positive
259b075523,OUCH!!,ouch,0.0,neutral
19365e33a0,july!!!!,july,0.0,neutral
78b24a76c4,blocked.,blocked,0.0,neutral
00276ae6b1,Emoticons by Christian. '  ' http://twitpic.com/66riq,emoticon christian http,0.0,neutral
3592e3ebc9,Good luck,good luck,0.7,positive
79c57e46eb,sorry,sorry,-0.5,negative
54eba9eb73,thanks,thanks,0.2,positive
e17302312e,miss,miss,0.0,neutral
360af83c85,Good,good,0.7,positive
4331a46aba,freaking hot!,freaking hot,0.3125,positive
10502f22bf," It`s not sad. To tweet is to twitter, not someone misspronouncing a word kto make it fit a card.  I would have tweeted it.",sad tweet twitter someone misspronouncing word kto make fit card would tweeted,0.325,positive
6d7cbd206f,love,love,0.5,positive
5be9ccda69, Nooooo!!!!! Dont You Dare! Lol =( Im Gonna Cry  I <3 Your Hair!,nooooo dont dare lol im gon na cry 3 hair,0.35000000000000003,positive
0dc0eb905d,Not found: the thing I was looking for,found thing looking,0.0,neutral
a29a76a54c,sad,sad,-0.5,negative
63491134ab,denied,denied,0.0,neutral
4fb2131d08,aww you are so helpful,aww helpful,0.3,positive
2cec07986b,"Perth - Ford - Falcon - 1997 - $3,500  - new ad received and will be posted on the HCC site soon",perth ford falcon 1997 new ad received posted hcc site soon,0.13636363636363635,positive
5e84445c6a,doneeee wheeee hahaaaaaaaa so tired,doneeee wheeee hahaaaaaaaa tired,-0.4,negative
fd5eece5b2,relaxing!,relaxing,0.0,neutral
7b88197891,my msn crashes way too much  hmph,msn crash way much hmph,0.2,positive
3ba8596881,angry,angry,-0.5,negative
ee6febbfb4,Awwww,awwww,0.5,positive
fff97388cf,hey thanks for the follow  ..,hey thanks follow,0.2,positive
e54c45018b,Enjoyed,enjoyed,0.5,positive
2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,639 baby god sad really oh well life partaaay xxxxxxxxxx,-0.125,negative
ca929837eb,darn,darn,0.0,neutral
046af350ac,timing,timing,0.0,neutral
19f108c62c,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,hey write yet little girl middle ride,-0.09375,neutral
7a897c9999, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it,http one prized dunno others published prolly google,0.0,neutral
1aba7766ca,awarded,awarded,0.0,neutral
575e4a89fe,sweet,sweet,0.35,positive
7e8212f5f2,so sorry to hear that,sorry hear,-0.5,negative
8800a2d912,good,good,0.7,positive
e05fd863d4, Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,lester guessed think something cop out,0.0,neutral
09a5b9b958,Starting the accounts for this year.,starting account year,0.0,neutral
32b129dc3f,Happy,happy,0.8,positive
b4031d0753," Yay me!  But, what in particular?",yay particular,0.16666666666666666,positive
e7a0f7ac99, I have to work  but I`ll just watch it later.. even though it`s not the same.,work watch later even though,0.0,neutral
a9da40eedd,We didn`t even get a nice letter..,even get nice letter,0.6,positive
3c9419868b,"staying afterschool today  not that i have any 'friends' on here - but if i did , i`d tell `em to text me ! lol [ likin` us <3 ]",staying afterschool today tell em text lol likin u 3,0.9,positive
0d45e4e926,"WIDE awake, scoffed 3/4`s of a pizza and feel like a sumo  such a weak day! Run tomorrow",wide awake scoffed pizza feel like sumo weak day run tomorrow,-0.18958333333333333,negative
b667160840, then ill post it,ill post,-0.5,negative
587cf8a61e,honor,honor,0.0,neutral
89ac21e1f6,boring,boring,-1.0,negative
6769efef8a, yes its the twins  so i wontt be watching,yes twin wontt watching,0.0,neutral
b1f6fb88d4,Cut my thumb with the saw in small metals   again...,cut thumb saw small metal,-0.25,negative
34a862a739,is loving Mortal Combat right now!,loving mortal combat right,0.47857142857142854,positive
5da03690bc,so not very healthy.,healthy,-0.1923076923076923,negative
bc7b967aea,depressed,depressed,0.0,neutral
9be622ea54,awful,awful,-1.0,negative
faee4563bd,congrats,congrats,0.0,neutral
02baa25e55,Oh no she stopped!,oh stopped,0.0,neutral
e162b84433,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½,start diet today think face never get back 77kilos unless cut leg,-0.07777777777777778,neutral
156816e845,yum.,yum,0.0,neutral
c13b15d9d1,screw the fact you can`t post LONG updates on twitter,screw fact post long update twitter,-0.05,neutral
204d6510c6,****,,0.0,neutral
fbd510ea84, beat? don`t understand,beat understand,0.0,neutral
2793cbbfab,Haha.,haha,0.2,positive
490734b764,Happy,happy,0.8,positive
b106a248a9,Thunder storm here.,thunder storm,0.0,neutral
9f9a4e2bb2,"At tweetup loc, but don`t recognize anyone  am outside in turquoise shirt. Please see me! #g4c09",tweetup loc recognize anyone outside turquoise shirt please see g4c09,0.0,neutral
6e2c555beb,awesome,awesome,1.0,positive
838c1184b4,Pissed,pissed,0.0,neutral
b04dcbb3be,  Please don`t get me watching BB too,please get watching bb,0.0,neutral
71c6b00c21,nothing is perfect,nothing perfect,1.0,positive
81de3c6143,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around.",day started wonderful kid cry kitty missing got back posting sign around,0.15000000000000002,positive
bfb0644d9e, I love Dawn Chorus noisier the better miss Church Bells too...crazy I know...Was going for a cycle with a friend..not now,love dawn chorus noisier better miss church bell crazy know going cycle friend,0.5,positive
f02bdad05e,not sure where the real state market is moving  confused either hold or go ahead with the plans?,sure real state market moving confused either hold go ahead plan,-0.15,negative
f57f3b6265, i know how annoying that can be!  but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation),know annoying there german saying pleasant anticipation greatest pleasure translation,0.0,neutral
16a66e0b8c," if I have 5000 friend requests tomorrow, I`m blaming you  nite",5000 friend request tomorrow blaming nite,0.0,neutral
84c5b0a3f6,Namaste!,namaste,0.0,neutral
83e576fd29,miss,miss,0.0,neutral
9946895c91, Great idea,great idea,0.8,positive
49ec855925,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,want sleep xd song head make crazy dont know write song hahhaha,-0.6,negative
ee51d32074,great,great,0.8,positive
ab5b510355, My Denny`s shut down in the winter.  I have to do 50 miles to get to one now.,denny shut winter 50 mile get one,-0.15555555555555556,negative
d64eec0d6c,responded,responded,0.0,neutral
75b30e5358,One of my kits has just brought in a mouse & is eating it in the lobby. I`m sure I feed them enough!,one kit brought mouse eating lobby sure feed enough,0.25,positive
514b972ba8,ITS STILL MESSY,still messy,-0.2,negative
bd90c840ea, I DIDDDD. I MET THEM AGAIN,didddd met,0.0,neutral
3ee7e1cbb0,good,good,0.7,positive
e5599343e7,awesome,awesome,1.0,positive
0b20eef5b1,super good.,super good,0.5166666666666666,positive
790af846a5,Nevermind!,nevermind,0.0,neutral
f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,lol buy u big star war pant 4 xmas,0.4,positive
abc1500c46,fun,fun,0.3,positive
9d6fc9c77a,"no he sabido nada de ti, this is making me a bit sad I must say!",sabido nada de ti making bit sad must say,-0.625,negative
73e548424b,missed,missed,0.0,neutral
316d5aeaf6,Casually,casually,-0.5,negative
7907132523,In bed with 2 girls,bed 2 girl,0.0,neutral
43ee9d3c82, Me too,,0.0,neutral
a584ebd602,like,like,0.0,neutral
3d4b0a81a6, I think YOUR blog should`ve been on the list,think blog list,0.0,neutral
b303da170c,die,die,0.0,neutral
9f7da3aa4a,_08 hell yeah! i missed u last nite  lol do u like my opinion?,hell yeah missed u last nite lol u like opinion,0.4,positive
e22beff480,Nooooo!,nooooo,0.0,neutral
a6a3368db8, Pair it up with Fringe on Tuesday? That smells like a win imo as well.,pair fringe tuesday smell like win imo well,0.8,positive
389fc0d397,Last scheduled corn dog oc shift,last scheduled corn dog oc shift,0.0,neutral
1bed6bec2a,Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP,finally finished exam home watch otalia pbp bpd otalia today hmm via http,0.0,neutral
1ca1423c00,"getting ready for the day, out then work till close",getting ready day work till close,0.2,positive
778c5660f8,great,great,0.8,positive
9dfd003f1e,"i want you to text me first everyday, not me",want text first everyday,0.024999999999999994,neutral
f61d7dbd8b, yeahh  those two times we`ve stood next to each other were special times...,yeahh two time stood next special time,0.07738095238095238,neutral
f5d5f1fd33,i was wrong....i`ve just burnt,wrong burnt,0.0,neutral
6be041409c, that songs on tays vid  katy perry.,song tay vid katy perry,0.0,neutral
4c79259b5e,not all,,0.0,neutral
9cd32dbec4,WTF,wtf,-0.5,negative
675ce92149,broken,broken,-0.4,negative
1d84094014,"  http://bit.ly/SjNAx If he is saying something I don`t fully understand, please let me know.",http saying something fully understand please let know,0.0,neutral
dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,sure get tweetdeck work computer want know hype,-0.25,negative
b7e17b2bde, mega burguer was my lunch yesterday,mega burguer lunch yesterday,0.0,neutral
903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,whoooooo gettin extra hour today afterwards gon na see get marigold mum,0.0,neutral
1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,bored cold tired lethargic feeling man great holiday monday,-0.15000000000000002,negative
c625cee17b, you might also want to include 'never wear a moonwolf' to that,might also want include wear moonwolf,0.0,neutral
6c82821920, when i go to the ticketmaster site it says 'no lisa williams events to be found',go ticketmaster site say lisa williams event found,0.0,neutral
ced1083324,hey guys y did the sun make my day gloomy?,hey guy sun make day gloomy,0.0,neutral
1d428212cb,bored...,bored,-0.5,negative
a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,replacement iron ring arrived shiny bit jagged original,0.4375,positive
12da846f8e,Shopping!,shopping,0.0,neutral
4f1a7d1d2c,they couldn`t recover anything on it though,recover anything though,0.0,neutral
d901264a08,Youd never guess what i ate..,youd never guess ate,0.0,neutral
61ce1c40e5,  Well I was following you because I think your interesting ... and I was right,well following think interesting right,0.2619047619047619,positive
8dd7e34100,love,love,0.5,positive
6475c6d26d,thank you Eric!  glad u appreciate that!,thank eric glad u appreciate,0.625,positive
b681aef9aa,*cry,cry,0.0,neutral
5423cf0811,some guy scammed me,guy scammed,0.0,neutral
ace8edef1d,"Beyonce helps me through the day, I`m starting to get sick",beyonce help day starting get sick,-0.35714285714285715,negative
8b3811c819,"fine, ill get myself some miso soup down the street",fine ill get miso soup street,-0.07962962962962962,neutral
e9174e5bb2,MISSING,missing,-0.2,negative
0b6444627a,awesome i just ruined all my white clothes i never remember to separate,awesome ruined white clothes never remember separate,0.5,positive
960ade8bfd,"It`s weird waking up in my own bed. Slightly comforting, but i miss the group. But i`m loving using my own pillow again!",weird waking bed slightly comforting miss group loving using pillow,0.25666666666666665,positive
a8bf8239bd," if I skipped, that could get messy   ROFL",skipped could get messy rofl,0.30000000000000004,positive
33680fc87e,entertaining....,entertaining,0.5,positive
e0264b2a5f,I miss you,miss,0.0,neutral
25ce655a84,good,good,0.7,positive
25f1991c36,unhappy,unhappy,-0.6,negative
84fcf21a64,Oh god!,oh god,0.0,neutral
7de5a7e4cc,****,,0.0,neutral
389a3e653c,no problem!,problem,0.0,neutral
4c0329867c, yeah...I hope it turns out... 20 more minutes!,yeah hope turn 20 minute,0.625,positive
20a5175d49, I will have to see the unveiling of your new LR arrangement!  Is there an official event planned,see unveiling new lr arrangement official event planned,0.17045454545454544,positive
2785576a5b,im so sick,im sick,-0.7142857142857143,negative
b7299d0e70, I hear you. I can`t think of a layout either.  lol I`ve been trying for i dont know how long.,hear think layout either lol trying dont know long,0.375,positive
e035aa9fe3,Yay got the Internet on my itouch working,yay got internet itouch working,0.0,neutral
5eb31e181d,Nice!,nice,0.75,positive
1281b062a4,safe,safe,0.5,positive
54aa9ae3a8,this better work!,better work,0.625,positive
1d18c624f2,"have to wear my glasses today, cos my right eye is swollen and i don`t know why",wear glass today co right eye swollen know,0.2857142857142857,positive
9fbf0d59cc,I lafff the rain,lafff rain,0.0,neutral
f2a92aa5ff,I love my boy  he makes me so happy... and looks his sexiest in plain black boxers =p,love boy make happy look sexiest plain black boxer,0.2297619047619048,positive
0d737380e2, grrrrrrrrrrrrrr ive barely read any of it,grrrrrrrrrrrrrr ive barely read,0.05,neutral
592b350f6f,http://tinyurl.com/ateltl <-- Rocksteady pt II,http rocksteady pt ii,0.0,neutral
4363c63d9c,cool,cool,0.35,positive
533a5604dc,the  2009 convention ( http://tr.im/mLvw ) doesn`t look that great this year  - going to vegas then sounds much more fun,2009 convention http look great year going vega sound much fun,0.5333333333333333,positive
437f792822,"  Yes,... I blame you all",yes blame,0.0,neutral
de168e6328,And this picture of her with Zack from Saved By The Bell  http://twitpic.com/669lg,picture zack saved bell http,0.0,neutral
d60072b03a,"He can`t fix it.   I guess I`ll write until I get too bored then watch tv. Man, this is lame.",fix guess write get bored watch tv man lame,-0.5,negative
8986091fd3,wishes happy mothers` day to all moms out there.,wish happy mother day mom,0.8,positive
3b743ded7e,love,love,0.5,positive
79e7a9ed8e, did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious,google maybe actually knew answer lol p put uo pic already last night im getting anxious,0.1375,positive
dabac40552,EXCITED.,excited,0.375,positive
b0cae38eb0, woop right am off to 'try' to get 2 sleep haha its 2 hot  have a good nightt x,woop right get 2 sleep haha 2 hot good nightt x,0.35892857142857143,positive
96e77388b8,better,better,0.5,positive
3e9ba7f25b,awesome..,awesome,1.0,positive
4fb0995de8,Hows that possible? No rain forecast for Pinkpop? And I have no ticket,hows possible rain forecast pinkpop ticket,0.0,neutral
e711c03c57,I`m not sure about this tweet business  Why are the simple things so difficult?,sure tweet business simple thing difficult,-0.25,negative
52576ae085," june 15, 1995, chino hills, CA. The 1 day it rained n june in SoCal...we had an outside grad; had 2 move it 2 the gym",june 15 1995 chino hill ca 1 day rained n june socal outside grad 2 move 2 gym,0.0,neutral
2b049dbcb1,Home sweet home,home sweet home,0.35,positive
adc5ea18b3,Rod stewart`s new song,rod stewart new song,0.13636363636363635,positive
5c9645561c,unable,unable,-0.5,negative
ef329bc827,Momma martini went food shopping without me!!!!,momma martini went food shopping without,0.0,neutral
841a5cfcdf,"tough,",tough,-0.3888888888888889,negative
52eaf44b44,Good Morning.,good morning,0.7,positive
895de1648c,tired.,tired,-0.4,negative
9e972c1093,**** it up,,0.0,neutral
ebf2a10961,im so sad!,im sad,-0.625,negative
bd74c21c43,nachos and the tudors? i think so,nacho tudor think,0.0,neutral
a6aeb0b520,Good morning Dan!,good morning dan,0.875,positive
24afdc75e3,Just found out a friend and his son fell down a 25ft shaft onto concrete today. They are alive at least. Don`t know much else.,found friend son fell 25ft shaft onto concrete today alive least know much else,-0.0011111111111111016,neutral
0d4d5b49b2,is tired and sad,tired sad,-0.45,negative
78819d2e53,They`re gone.,gone,0.0,neutral
91c44d5912,  What`s all your fault?,fault,0.0,neutral
11aa4945ff,- i wish i was calling you but i can`t from Malta,wish calling malta,0.0,neutral
495299c926,hardly,hardly,-0.2916666666666667,negative
7f3b118605,please,please,0.0,neutral
3da6270b02, I hide my berry like a slave REGULARLY only today I was caught by massa   & im def not light enough to be a juice pouring slave,hide berry like slave regularly today caught massa im def light enough juice pouring slave,-0.06666666666666667,neutral
9a2689017d,Won,,0.0,neutral
5eea04087b,"Sitting here, waiting to go to the gym.....almost left, then realized I never charged my iPod from my trip to Wisconsin....it`s dead",sitting waiting go gym almost left realized never charged ipod trip wisconsin dead,-0.1,neutral
7058fc87de,LOVE,love,0.5,positive
95189cd3a8,warmed up nicely outside.  sucks being stuck inside coding,warmed nicely outside suck stuck inside coding,-0.15,negative
40ae4f1f0c,"http://twitpic.com/4wu0a - Sunny day at vivocity, yupz just showered.. Runs into airconditioned mall..",http sunny day vivocity yupz showered run airconditioned mall,0.0,neutral
d24c474353,I am a rebel in small things.,rebel small thing,-0.25,negative
b13981be78,Thanks,thanks,0.2,positive
44b0b41b62, BabyLove em homenagem ao Baby D,babylove em homenagem ao baby,0.0,neutral
a2c8b8dad7,Sunner,sunner,0.0,neutral
4d818fe6e0,I don`t saw the movie,saw movie,0.0,neutral
b8d9a368ae,nice,nice,0.6,positive
0010bcc0e2,"watching a film, recovering from my operation",watching film recovering operation,0.0,neutral
58c5bad2d3,I hate not being allowed on the computer.,hate allowed computer,-0.8,negative
7407e1cf5a,kill,kill,0.0,neutral
0e3d0b5ab5,"Guys, follow  for the RX Twitterwar!!!! DD GO GINOOOO!!!",guy follow rx twitterwar dd go ginoooo,0.0,neutral
c0e5365bf0,horrible,horrible,-1.0,negative
0be9ed25f8,jealous,jealous,0.0,neutral
04095b70bd, sadface,sadface,0.0,neutral
64b8d96644,I get the feeling  is going to make me wait until I get home to tell me I`m denied vittles from BWW.,get feeling going make wait get home tell denied vittles bww,0.0,neutral
68bf3f1fec,Oops!,oops,0.0,neutral
8e3b60deaa," No problem. At least look on the floor. We won`t see the banana skin in our brains ... I step on it once, almost got killed",problem least look floor see banana skin brain step almost got killed,-0.25,negative
341ed728c7,dam i missed hollyoaks 2nite!,dam missed hollyoaks 2nite,0.0,neutral
f585c22106,that sucks!,suck,-0.375,negative
888b3fdf3e,   _coach   IMHO this soft is the best to keep the chaos straight   http://bit.ly/yuFil,imho soft best keep chaos straight http,0.43333333333333335,positive
540f0477e3, I was being childish lol cos one of them said that pic of Jake in Down to earth made them vomit,childish lol co one said pic jake earth made vomit,0.14814814814814817,positive
79852f9590,expensive,expensive,-0.5,negative
32b2c8b924," Aww Stanley, have you still got him, they can live for like 20 years right?  x",aww stanley still got live like 20 year right x,0.2406926406926407,positive
94e0366b6d, http://twitpic.com/4u5h8 - leon looks supa` fly on that mini couch,http leon look supa fly mini couch,0.8,positive
094681e31c,loev,loev,0.0,neutral
6641548d60,liked,liked,0.6,positive
b05be3118d,is having trouble breathing through the pain..and now i have a **** fever...   (^~^)<^>,trouble breathing pain fever,-0.2,negative
291b817092,deflated.,deflated,0.0,neutral
f837a046a9,lovely,lovely,0.5,positive
a567459a1a,  read something happy?,read something happy,0.8,positive
4cc3d3824c,Good morning from RSA Twitterverse!! Please send me some happy vibes & cheerfulness today I`m feeling a little sad,good morning rsa twitterverse please send happy vibe cheerfulness today feeling little sad,0.278125,positive
e959cf04e4,CloneCloud: actually it`s distant processor provisioning  like the idea http://bit.ly/b9v90,clonecloud actually distant processor provisioning like idea http,-0.05,neutral
271bb5e6b7,Well that is nice.  Loving the new Friends organiser too.,well nice loving new friend organiser,0.4454545454545455,positive
c8b610923d, It is a recession,recession,0.0,neutral
27d0c01bc2, I REEEALLY wish I could be there  haven`t been n a while.what`s goin on down there lately?,reeeally wish could n goin lately,-0.22777777777777777,negative
b86d2cca27, Can I also have a swirly flat white?,also swirly flat white,-0.0125,neutral
9c11756ef3,I Love this picture.,love picture,0.5,positive
7bad0b9772, oh poor you  atleast get paid for staying back or?,oh poor atleast get paid staying back,-0.2,negative
c6881ba0e1, Ghunghte Mein Chanda Hai Phir Bhi Hai Phela Chaaron Aur Ujala i love that songggggg ps  i got lost in morrisons,ghunghte mein chanda hai phir bhi hai phela chaaron aur ujala love songggggg p got lost morrison,0.5,positive
81622f137d,wish,wish,0.0,neutral
82cdd851b7," lmao, yep",lmao yep,0.6,positive
911bd25026,I hate ****,hate,-0.8,negative
a64b23f5e4,Ugh i hate not having my car!! i miss you my little ford focus!!!,ugh hate car miss little ford focus,-0.68310546875,negative
30e7967de4,Happy,happy,0.8,positive
f45a9649fb,I have to go to work.,go work,0.0,neutral
da5c3fa1ef,love,love,0.5,positive
22e5e3cad2,Did it!!  back in pakistan! - http://bkite.com/07kBP,back pakistan http,0.0,neutral
3ba549158f, me too  what are you doing?,,0.0,neutral
a975e49753,Huge headache...goodnight!!,huge headache goodnight,0.6249999999999999,positive
c3541b6a2f, that sucks,suck,-0.3,negative
40e1ca4ab0, that`s what she said?,said,0.0,neutral
08d8063529,good,good,0.7,positive
36aabd3627,the trip was really great. but i cant belive summers here,trip really great cant belive summer,0.8,positive
8f851c59f6, - halla!!! doing ok- got a cold but trying to ignore it  how about you?,halla got cold trying ignore,-0.04999999999999999,neutral
a351659f85,its a sad sad moment,sad sad moment,-0.5,negative
33ae501ac5,im too hot and all sticky,im hot sticky,0.25,positive
3775f77081,having my dinner. eating bangus.  it`s a fish.,dinner eating bangus fish,0.0,neutral
cff0e3e256,dehydrated,dehydrated,0.0,neutral
0ac7e72578,Biology final today. Then home to prepare for psychology.,biology final today home prepare psychology,0.0,neutral
b854daaaf8,enjoy,enjoy,0.4,positive
85117f3ab3,Just got home from school. Doing assignments.,got home school assignment,0.0,neutral
daa651cfd4,good.,good,0.7,positive
85de235e0e,kirsty,kirsty,0.0,neutral
a8e51d1a43,I miss having u as a roommate,miss u roommate,0.0,neutral
28825fc1f9,good,good,0.7,positive
0796ce6ac4," Oh, I didn`t realize its on at 830 as well- already at work- or as today still in the car, don`t ask",oh realize 830 already today still car ask,0.0,neutral
416726e6d2,very happy,happy,1.0,positive
0e4bcb3a52,Happy,happy,0.8,positive
dd77d3f5cd,i know im wrong .. just give me one more chance   sEnti .. :],know im wrong give one chance sent,0.16666666666666666,positive
bf46ac3c7f,would like to have a gaming system,would like gaming system,0.0,neutral
3742419885, I`ve been here since 3 and i`m here for 8 more hours tomorrow,since 3 8 hour tomorrow,0.5,positive
a203734990,"i LOVE your new bracelets!! im a very proud sista...you rock,",love new bracelet im proud sista rock,0.5710227272727272,positive
2b70bcd0ad,enjoy,enjoy,0.4,positive
50dd008fb5, laze about ! It`s. The bank holiday law,laze bank holiday law,0.0,neutral
c501544be4,I will miss her,miss,0.0,neutral
5b5be601c2,"i think my cold is getting worse, not better!!  i cant stop coughing - it really sucks!!",think cold getting worse better cant stop coughing really suck,-0.46484375,negative
ddb4330613," time to start unfollowing some people, i think",time start unfollowing people think,0.0,neutral
cc0ad12b7c, my  tix are in limbo....as usual  #UPSsucks,tix limbo usual upssucks,-0.25,negative
4aac092937,oooh gosh Google Wave is looking pretty sexy. Lunch time`s over though  Back to Powerpoint (significantly less sexy),oooh gosh google wave looking pretty sexy lunch time though back powerpoint significantly less sexy,0.2166666666666667,positive
a1ae4e2000,Off to go B&Q for new outdoor furniture,go b q new outdoor furniture,0.13636363636363635,positive
8b37012287,Sachie: YNA DOESN`T KNOW OUR PASSWORD YET,sachie yna know password yet,0.0,neutral
856bb40ae0,forgot,forgot,0.0,neutral
cad8db609a,Why am I having such a hard time falling asleep,hard time falling asleep,-0.14583333333333334,negative
93a199b78f,please lose the hair do,please lose hair,0.0,neutral
dd49f1179d,Im just thinking bout life. I need my bed. My fiance is in bed first,im thinking bout life need bed fiance bed first,0.25,positive
5f455a3147,Flat tire city,flat tire city,-0.025,neutral
1d5d10eedf,I hate the exams . first time and last time in this school  then i`m out ! after 10 years! yaaaay !,hate exam first time last time school 10 year yaaaay,-0.18333333333333335,negative
16357f7283,hope,hope,0.0,neutral
5657eb8429,thanks,thanks,0.2,positive
65c7eae9b6,best,best,1.0,positive
ebb86c4db5,Schwarzenegger proposes closing 220 state parks   http://bit.ly/MhKz0,schwarzenegger proposes closing 220 state park http,0.0,neutral
5bf798868a,http://twitpic.com/4wgp2 - Bambi will eat you,http bambi eat,0.0,neutral
756d255e40,Poor little baby,poor little baby,-0.29375,negative
4d21d7611c,loved it!,loved,0.875,positive
131bc4a304,good luck!,good luck,0.875,positive
0a2c386597,Good morning,good morning,0.7,positive
71617c28b6,Amazing,amazing,0.6000000000000001,positive
656e4dfa55,Sam can go shoot her self.,sam go shoot self,0.0,neutral
fb08563a7b,So **** bored,bored,-0.5,negative
5c04a86c88,hopin,hopin,0.0,neutral
94c3127153,I kinda like not having a car but there have been situations,kinda like car situation,0.0,neutral
226c11669d,annoying,annoying,-0.8,negative
79e554fd60,good,good,0.7,positive
582e5d7420,Pulled in all directions and not knowing where to go,pulled direction knowing go,0.0,neutral
f18ed21359,I`m a senior. I should of been already.,senior already,0.0,neutral
206aba0edd,"Yea, someone is getting the best of me.",yea someone getting best,1.0,positive
1f2445122f,I feel much better now and,feel much better,0.5,positive
ee100f96c1,doable & reliable I guess,doable reliable guess,0.0,neutral
e939fe583c,sometimes spam leaks in to the message board.,sometimes spam leak message board,0.0,neutral
a1f42c0c89, that`s odd as it`s on my lap  maybe that`s your cat O: s:,odd lap maybe cat,-0.20833333333333331,negative
2cebd75ed4, no cuz i feel the same way....,cuz feel way,0.0,neutral
5921dbcbf3,ugh i`m tired already,ugh tired already,-0.4,negative
e1db1eab6e,"Finally X-Men Origins: Wolverine arrived, Time to play the game like a mad man, And then it`s time for the review  /Patrick",finally origin wolverine arrived time play game like mad man time review,-0.3416666666666666,negative
982b1c05d3,LOVE,love,0.5,positive
afd2159e57,thanks for a nice blog post!,thanks nice blog post,0.475,positive
533d941f5f,Chirstina said shes gunna twitter more ...no more partners,chirstina said shes gunna twitter partner,0.5,positive
38c4f74767, Some of yr coworkers hogging the jukebox @ Union Jacks.,yr coworkers hogging jukebox union jack,0.0,neutral
f50fcc36b5,"i love you so much tay (: youre so amazing <3 you should come to denmark, we love you here",love much tay youre amazing 3 come denmark love,0.5599999999999999,positive
676b733c57,Buying pretty shiny beads and things  I feel quite girlish. http://elisem.livejournal.com/1473318.html,buying pretty shiny bead thing feel quite girlish http,0.25,positive
1aa65233b0,Enjoying the cool breeze at the beach. It helps me relax and unwind.,enjoying cool breeze beach help relax unwind,0.425,positive
f422f53b7f, we shuld do  a dance like that its seriously the best thing haha. see yu tomoro.,shuld dance like seriously best thing haha see yu tomoro,0.2888888888888889,positive
04887b5405,'Can`t a Stevie wonder?' gabe just called me sleepypants gaby.,stevie wonder gabe called sleepypants gaby,0.0,neutral
f7f3dc7102," no, New orleans.. been here since katrina ..",new orleans since katrina,-0.06818181818181818,neutral
081a4e8b31,"i cant believe that its already friday! omg, what had i done?!",cant believe already friday omg done,0.0,neutral
1f45286504,Alix`s graduation party!,alix graduation party,0.0,neutral
6ed0958471,fantastic,fantastic,0.4,positive
2132f07ca3, I love that song! I was starting to think I was the only one that knew that one!    #sameperson,love song starting think one knew one sameperson,0.20833333333333334,positive
6db884e1a8, How did you swing those? We didn`t get that close.,swing get close,0.0,neutral
9fb3633760,sucks,suck,-0.3,negative
5181eb11e4,Thank God.,thank god,0.0,neutral
13cad32c3f,Nicest,nicest,0.0,neutral
41a86a9b67,i just need to sleep,need sleep,0.0,neutral
0b2ccf0b7e,jealous!,jealous,0.0,neutral
6f91801792,Lately i`ve been waking up with the sun in my face but not today..,lately waking sun face today,-0.3,negative
d8f089b479,_x it`s only on in glasgow,glasgow,0.0,neutral
ded636e263,"ha, the first request for sending a paper copy of my thesis",ha first request sending paper copy thesis,0.25,positive
52d7fcfd39,not looking forward to driving in this storm.,looking forward driving storm,0.0,neutral
5acf4885d4,"omg having so much fun watcing house bunny, courto isa a ledge for sending me link  <3",omg much fun watcing house bunny courto isa ledge sending link 3,0.65,positive
dfe5909132, imma miss dem KObe nd Bron commrcials wen cleveland get knocked out doe  they wer funny,imma miss dem kobe nd bron commrcials wen cleveland get knocked doe wer funny,0.25,positive
59d4b58ebd,I appreciate it!,appreciate,0.0,neutral
b5cbb35228,wants new hair now! Just so frank won`t talk to me,want new hair frank talk,0.18522727272727274,positive
